reservation_datetime,heure,heure_int,minute,jour_semaine,season,ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,periode,cause_circulation,weather_code,weathercode_raw,weather_label,weather_mult,temperature_2m,precipitation,rain,windspeed_10m,visibility,sunrise,sunset,trafic_niveau,trafic_label,demande,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier
2026-04-01 09:45:05,16:00,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,flux_habituel,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,75,8,26,17,0,0,0,0,0,1,afflux_matin,1,1.15,2.115
2026-04-01 09:45:05,16:15,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,flux_habituel,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,83,10,23,18,0,0,0,0,0,1,afflux_matin,1,1.15,2.441
2026-04-01 09:45:05,16:30,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sortie_écoles_privées,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,81,11,22,19,0,0,0,0,0,1,afflux_matin,1,1.15,2.319
2026-04-01 09:45:05,16:45,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sortie_écoles_privées,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,82,12,24,17,0,0,0,0,0,1,afflux_matin,1,1.15,2.176
2026-04-01 09:45:05,17:00,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,pic_absolu_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,3,élevé,surge,90,22,15,17,0,0,0,0,0,1,afflux_matin,1,1.15,2.225
2026-04-01 09:45:05,17:15,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,pic_absolu_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,3,élevé,surge,86,21,12,19,0,0,0,0,0,1,afflux_matin,1,1.15,2.314
2026-04-01 09:45:05,17:30,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,pic_absolu_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,3,élevé,surge,89,22,16,21,0,0,0,0,0,1,afflux_matin,1,1.15,2.19
2026-04-01 09:45:05,17:45,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,rush_iftar_ramadan,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,surge,69,0,42,18,0,0,0,0,0,1,afflux_matin,1,1.15,2.417
2026-04-01 09:45:05,18:00,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,pic_absolu_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,3,élevé,surge,86,20,14,19,0,0,0,0,0,1,afflux_matin,1,1.15,2.232
2026-04-01 09:45:05,18:15,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,pic_absolu_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,3,élevé,surge,85,21,12,21,0,0,0,0,0,1,afflux_matin,1,1.15,2.175
2026-04-01 09:45:05,18:30,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,pic_absolu_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,3,élevé,surge,87,21,16,19,0,0,0,0,0,1,afflux_matin,1,1.15,2.241
2026-04-01 09:45:05,18:45,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,flux_habituel,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,surge,65,5,42,17,0,0,0,0,0,1,afflux_matin,1,1.15,2.363
2026-04-01 09:45:05,19:00,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,fin_embouteillage_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,83,11,27,19,0,0,0,0,0,1,afflux_matin,1,1.15,2.488
2026-04-01 09:45:05,19:15,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,fin_embouteillage_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,78,12,23,19,0,0,0,0,0,1,afflux_matin,1,1.15,2.239
2026-04-01 09:45:05,19:30,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,fin_embouteillage_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,83,12,25,18,0,0,0,0,0,1,afflux_matin,1,1.15,2.481
2026-04-01 09:45:05,19:45,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,fin_embouteillage_soir,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,88,10,25,17,0,0,0,0,0,1,afflux_matin,1,1.15,2.538
2026-04-01 09:45:05,20:00,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,90,12,27,8,0,0,0,0,0,1,afflux_matin,1,1.15,2.606
2026-04-01 09:45:05,20:15,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,84,10,24,6,0,0,0,0,0,1,afflux_matin,1,1.15,2.312
2026-04-01 09:45:05,20:30,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,81,9,22,7,0,0,0,0,0,1,afflux_matin,1,1.15,2.187
2026-04-01 09:45:05,20:45,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,2,modéré,rush,82,11,26,8,0,0,0,0,0,1,afflux_matin,1,1.15,2.253
2026-04-01 09:45:05,21:00,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,rush,51,5,37,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.707
2026-04-01 09:45:05,21:15,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,rush,52,5,40,9,0,0,0,0,0,1,afflux_matin,1,1.15,1.651
2026-04-01 09:45:05,21:30,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,rush,50,2,39,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.676
2026-04-01 09:45:05,21:45,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sorties_restaurants_cafés,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,rush,51,2,40,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.631
2026-04-01 09:45:05,22:00,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sortie_prière_tarawih,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,normal,44,2,41,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.282
2026-04-01 09:45:05,22:30,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,sortie_prière_tarawih,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,normal,48,4,39,8,0,0,0,0,0,1,afflux_matin,1,1.15,1.33
2026-04-01 09:45:05,23:00,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,flux_habituel,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,normal,48,3,41,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.353
2026-04-01 09:45:05,23:15,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,flux_habituel,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,normal,47,1,37,8,0,0,0,0,0,1,afflux_matin,1,1.15,1.296
2026-04-01 09:45:05,23:30,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,retour_soirées_tardives,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,normal,43,1,40,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.25
2026-04-01 09:45:05,23:45,9,45,2,printemps,Hammamet,Nabeul,balnéaire,36.4,10.6167,97000,4,1,Plage Hammamet,matin_normal,retour_soirées_tardives,2,61,pluie,1.1,10.0,0.4,0.4,19.2,29460.0,06:03,18:39,1,faible,normal,43,4,37,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.263
2026-04-01 09:45:05,00:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,39,5,41,1,0,0,0,0,0,1,afflux_matin,1,1.15,1.228
2026-04-01 09:45:05,00:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,34,0,40,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.145
2026-04-01 09:45:05,01:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,35,0,37,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.257
2026-04-01 09:45:05,01:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,35,2,39,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.283
2026-04-01 09:45:05,02:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,38,4,42,1,0,0,0,0,0,1,afflux_matin,1,1.15,1.191
2026-04-01 09:45:05,02:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,suhoor_restaurants,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,35,4,37,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.258
2026-04-01 09:45:05,03:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,37,3,40,2,0,0,0,0,0,1,afflux_matin,1,1.15,1.265
2026-04-01 09:45:05,03:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,40,0,40,5,0,0,0,0,0,1,afflux_matin,1,1.15,1.234
2026-04-01 09:45:05,04:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,36,5,37,3,0,0,0,0,0,1,afflux_matin,1,1.15,1.2
2026-04-01 09:45:05,04:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,34,5,37,1,0,0,0,0,0,1,afflux_matin,1,1.15,1.181
2026-04-01 09:45:05,05:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,34,2,38,1,0,0,0,0,0,1,afflux_matin,1,1.15,1.152
2026-04-01 09:45:05,05:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,37,5,41,4,0,0,0,0,0,1,afflux_matin,1,1.15,1.267
2026-04-01 09:45:05,06:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,53,9,24,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.407
2026-04-01 09:45:05,06:15,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,51,5,26,8,0,0,0,0,0,1,afflux_matin,1,1.15,1.383
2026-04-01 09:45:05,06:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,début_journée_travail,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,54,10,22,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.597
2026-04-01 09:45:05,06:45,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,début_journée_travail,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,52,5,24,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.485
2026-04-01 09:45:05,07:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_absolu_matin,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,78,21,14,7,0,0,0,0,0,1,afflux_matin,1,1.15,2.179
2026-04-01 09:45:05,07:15,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_absolu_matin,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,84,21,16,6,0,0,0,0,0,1,afflux_matin,1,1.15,2.217
2026-04-01 09:45:05,07:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_absolu_matin,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,79,18,13,7,0,0,0,0,0,1,afflux_matin,1,1.15,2.063
2026-04-01 09:45:05,07:45,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,surge,52,0,41,8,0,0,0,0,0,1,afflux_matin,1,1.15,1.937
2026-04-01 09:45:05,08:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_absolu_matin,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,76,20,15,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.955
2026-04-01 09:45:05,08:15,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_absolu_matin,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,80,16,12,7,0,0,0,0,0,1,afflux_matin,1,1.15,2.122
2026-04-01 09:45:05,08:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_absolu_matin,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,82,17,17,9,0,0,0,0,0,1,afflux_matin,1,1.15,2.113
2026-04-01 09:45:05,08:45,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,surge,57,5,42,8,0,0,0,0,0,1,afflux_matin,1,1.15,2.112
2026-04-01 09:45:05,09:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,73,8,24,10,0,0,0,0,0,1,afflux_matin,1,1.15,2.056
2026-04-01 09:45:05,09:15,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,72,8,25,6,0,0,0,0,0,1,afflux_matin,1,1.15,2.184
2026-04-01 09:45:05,09:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,76,11,23,8,0,0,0,0,0,1,afflux_matin,1,1.15,2.193
2026-04-01 09:45:05,09:45,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,77,11,23,7,0,0,0,0,0,1,afflux_matin,1,1.15,2.397
2026-04-01 09:45:05,10:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,58,5,39,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.901
2026-04-01 09:45:05,10:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,56,6,40,9,0,0,0,0,0,1,afflux_matin,1,1.15,1.856
2026-04-01 09:45:05,11:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,51,7,38,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.716
2026-04-01 09:45:05,11:15,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,55,5,42,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.861
2026-04-01 09:45:05,11:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,préparation_prière_vendredi,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,58,3,38,7,0,0,0,0,0,1,afflux_matin,1,1.15,1.925
2026-04-01 09:45:05,11:45,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,préparation_prière_vendredi,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,56,4,37,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.857
2026-04-01 09:45:05,12:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,prière_dhuhr_mosquée,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,51,5,27,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.36
2026-04-01 09:45:05,12:15,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,sortie_lycées_collèges,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,61,9,28,9,0,0,0,0,0,1,afflux_matin,1,1.15,1.869
2026-04-01 09:45:05,12:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,sortie_mosquée_jumu3a,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,69,5,24,8,0,0,0,0,0,1,afflux_matin,1,1.15,2.02
2026-04-01 09:45:05,12:45,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,sortie_mosquée_jumu3a,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,64,5,23,6,0,0,0,0,0,1,afflux_matin,1,1.15,2.043
2026-04-01 09:45:05,13:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,82,17,16,6,0,0,0,0,0,1,afflux_matin,1,1.15,2.1
2026-04-01 09:45:05,13:15,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,69,18,11,8,0,0,0,0,0,1,afflux_matin,1,1.15,1.778
2026-04-01 09:45:05,13:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,3,élevé,surge,79,17,11,8,0,0,0,0,0,1,afflux_matin,1,1.15,2.124
2026-04-01 09:45:05,13:45,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,38,1,39,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.171
2026-04-01 09:45:05,14:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,reprise_après_déjeuner,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,69,13,24,6,0,0,0,0,0,1,afflux_matin,1,1.15,2.004
2026-04-01 09:45:05,14:15,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,reprise_après_déjeuner,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,70,11,27,6,0,0,0,0,0,1,afflux_matin,1,1.15,2.07
2026-04-01 09:45:05,14:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,reprise_après_déjeuner,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,77,13,27,9,0,0,0,0,0,1,afflux_matin,1,1.15,2.236
2026-04-01 09:45:05,14:45,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,reprise_après_déjeuner,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,71,7,22,7,0,0,0,0,0,1,afflux_matin,1,1.15,2.089
2026-04-01 09:45:05,15:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,53,5,38,9,0,0,0,0,0,1,afflux_matin,1,1.15,1.697
2026-04-01 09:45:05,15:30,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,1,faible,normal,51,4,41,6,0,0,0,0,0,1,afflux_matin,1,1.15,1.641
2026-04-01 09:45:05,16:00,9,45,2,printemps,Kelibia,Nabeul,balnéaire,36.8461,11.0969,42000,3,1,Plage Kelibia,matin_normal,flux_habituel,1,3,clair,1.0,11.4,0.1,0.0,27.7,30320.0,06:01,18:37,2,modéré,rush,68,13,24,10,0,0,0,0,0,1,afflux_matin,1,1.15,1.975
