ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,heure,heure_int,minute,periode,cause_circulation,trafic_niveau,trafic_label,demande,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,14:15,14,15,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.824,60,9,23,4
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,14:30,14,30,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.03,67,7,26,5
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,14:45,14,45,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.808,63,8,29,4
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,15:00,15,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.485,45,5,39,6
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,15:30,15,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.438,41,3,39,6
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,16:00,16,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.72,58,11,24,5
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,16:15,16,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.015,62,7,24,6
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,16:30,16,30,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,1,1.25,1.907,60,7,26,4
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,16:45,16,45,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,1,1.25,1.803,61,10,23,7
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,17:00,17,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.811,70,17,14,3
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,17:15,17,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.882,66,14,16,5
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,17:30,17,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.793,64,19,12,4
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,17:45,17,45,ramadan_iftar,rush_iftar_ramadan,1,faible,surge,0,1,0,0,0,0,,0,1.0,1.988,50,2,41,6
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,18:00,18,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.802,64,17,17,4
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,18:15,18,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.85,66,19,15,3
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,18:30,18,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.812,70,15,15,7
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,18:45,18,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.933,44,4,42,7
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,19:00,19,0,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.025,64,7,27,5
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,19:15,19,15,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,1.857,62,7,27,7
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,19:30,19,30,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.101,64,7,24,3
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,19:45,19,45,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.09,67,12,24,7
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,20:00,20,0,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.144,68,12,29,4
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,20:15,20,15,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,1.865,60,7,28,3
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,20:30,20,30,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,1.8,58,7,29,1
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,20:45,20,45,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,1.834,60,8,24,3
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,21:00,21,0,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.345,31,0,39,3
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,21:15,21,15,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.398,38,2,41,4
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,21:30,21,30,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.418,37,1,43,1
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,21:45,21,45,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.371,32,3,44,2
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,22:00,22,0,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.046,30,2,41,2
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,22:30,22,30,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.1,31,4,42,2
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,23:00,23,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.122,27,0,43,3
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,23:15,23,15,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.057,26,4,42,3
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,23:30,23,30,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.079,32,1,42,1
Menzel Temime,Nabeul,côtière,36.7833,10.9833,27000,2,1,Plage Menzel Temime,23:45,23,45,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.026,24,4,38,2
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,00:00,0,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.239,40,1,43,9
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,00:30,0,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.148,33,2,42,10
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,01:00,1,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.173,35,1,43,10
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,01:30,1,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.277,40,2,39,9
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,02:00,2,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.131,38,4,41,9
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,02:30,2,30,ramadan_suhoor,suhoor_restaurants,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.198,36,2,39,7
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,03:00,3,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.153,35,4,40,10
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,03:30,3,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.185,36,2,39,9
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,04:00,4,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.094,36,5,39,6
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,04:30,4,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.107,32,0,40,8
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,05:00,5,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.117,34,0,41,7
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,05:30,5,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.223,35,1,42,8
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,06:00,6,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.362,51,7,26,18
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,06:15,6,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.339,53,8,26,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,06:30,6,30,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.544,53,4,26,18
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,06:45,6,45,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.378,52,7,27,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,07:00,7,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.086,81,18,12,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,07:15,7,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.078,82,19,12,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,07:30,7,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.916,78,20,16,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,07:45,7,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.873,50,1,38,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,08:00,8,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.897,78,17,15,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,08:15,8,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.044,79,16,17,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,08:30,8,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.017,79,17,15,18
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,08:45,8,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,2.002,50,0,39,18
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,09:00,9,0,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.982,66,11,27,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,09:15,9,15,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.105,72,11,29,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,09:30,9,30,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.051,74,10,23,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,09:45,9,45,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.303,76,12,29,18
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,10:00,10,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.81,52,7,43,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,10:30,10,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.769,57,6,43,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,11:00,11,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.642,51,4,40,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,11:15,11,15,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.766,54,6,40,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,11:30,11,30,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,1,1.3,1.873,56,5,44,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,11:45,11,45,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,1,1.3,1.814,54,4,41,19
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,12:00,12,0,prière_dhuhr,prière_dhuhr_mosquée,2,modéré,rush,0,0,0,0,1,0,,0,1.0,1.351,54,5,23,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,12:15,12,15,sortie_école_midi,sortie_lycées_collèges,2,modéré,rush,0,0,0,1,0,0,,0,1.0,1.788,61,5,29,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,12:30,12,30,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,1.971,65,4,25,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,12:45,12,45,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,1.979,68,5,25,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,13:00,13,0,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.01,75,21,15,19
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,13:15,13,15,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.766,76,18,13,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,13:30,13,30,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.051,77,18,16,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,13:45,13,45,déjeuner_tunisien,pic_déjeuner_retour_maison,1,faible,normal,0,0,0,0,0,0,,0,1.0,1.11,33,3,42,19
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,14:00,14,0,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.894,68,8,26,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,14:15,14,15,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.032,68,12,23,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,14:30,14,30,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.139,72,11,24,19
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,14:45,14,45,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.949,72,8,25,18
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,15:00,15,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.62,52,6,42,19
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,15:30,15,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.56,47,6,44,19
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,16:00,16,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.899,66,9,25,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,16:15,16,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.179,76,12,24,19
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,16:30,16,30,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,1,1.25,2.12,69,12,24,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,16:45,16,45,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,1,1.25,1.954,69,9,26,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,17:00,17,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.984,80,21,16,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,17:15,17,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.039,79,17,16,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,17:30,17,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.95,75,18,12,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,17:45,17,45,ramadan_iftar,rush_iftar_ramadan,1,faible,surge,0,1,0,0,0,0,,0,1.0,2.136,59,2,40,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,18:00,18,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.977,74,19,12,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,18:15,18,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.935,79,20,14,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,18:30,18,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.957,77,17,14,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,18:45,18,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,2.071,54,4,44,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,19:00,19,0,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.183,74,10,24,21
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,19:15,19,15,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.049,70,8,24,20
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,19:30,19,30,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.26,73,7,23,17
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,19:45,19,45,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.274,73,8,25,19
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,20:00,20,0,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.302,77,10,26,6
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,20:15,20,15,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.033,68,8,25,8
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,20:30,20,30,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,1.985,70,9,28,6
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,20:45,20,45,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,1.942,69,11,28,9
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,21:00,21,0,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.478,46,0,44,7
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,21:15,21,15,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.493,42,3,41,8
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,21:30,21,30,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.524,47,4,39,6
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,21:45,21,45,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.508,44,2,38,10
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,22:00,22,0,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.114,36,2,42,7
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,22:30,22,30,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.148,33,3,41,8
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,23:00,23,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.243,41,5,41,7
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,23:15,23,15,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.144,34,3,43,7
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,23:30,23,30,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.146,38,3,44,8
Nabeul,Nabeul,côtière,36.4561,10.7376,96000,3,1,Plage Nabeul,23:45,23,45,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.128,36,1,42,6
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,00:00,0,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,26,5,52,1
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,00:30,0,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,28,0,57,2
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,01:00,1,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,27,5,54,3
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,01:30,1,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,24,3,52,1
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,02:00,2,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,30,5,57,1
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,02:30,2,30,ramadan_suhoor,suhoor_restaurants,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,26,5,52,1
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,03:00,3,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,26,4,54,2
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,03:30,3,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,29,5,55,1
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,04:00,4,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,27,5,58,1
El Ain,Sfax,intérieure,34.6833,10.5167,20000,2,0,,04:30,4,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,29,1,54,1
